resolution_time,event_number,issue_length,participant_number,entropy,project_name,core_issue,normal_issue,core_assign,core_label,core_subscribe,before_average_time,slice_average_time
69.29268293,8.732702837,17.50472872,4.199104032,1.215678479,tensorflow/tensorflow,1.449975112,1.395719263,0.737680438,4.455450473,0.411149826,198.2974393,170.1094248
152.6482558,8.380813953,17.18895349,5.654069767,1.366087681,tensorflow/tensorflow,1.843023256,1.36627907,3.081395349,4.802325581,0.418604651,198.2974393,170.1094248
213.6309771,9.925155925,28.67983368,7.155925156,1.512474872,tensorflow/tensorflow,3.01039501,3.468814969,4.785862786,6.553014553,1.875259875,198.2974393,170.1094248
119.2695975,8.163135593,19.14989407,6.435381356,1.572949287,tensorflow/tensorflow,1.826271186,1.919491525,3.748411017,4.543961864,1.398834746,189.0871632,123.2252011
95.69964136,9.275552899,23.5209205,5.590854752,1.451717699,tensorflow/tensorflow,2.134190078,2.592946802,1.556485356,5.1440526,1.78601315,189.0871632,123.2252011
74.77751052,7.71076368,17.96812989,5.594107035,1.574016997,tensorflow/tensorflow,1.807576669,1.809380637,3.46482261,4.247143716,1.745640409,180.1336705,104.2017577
64.40318494,9.328266377,23.99746652,5.018096272,1.465572473,tensorflow/tensorflow,2.350343829,2.589938473,1.7752443,4.895403547,1.888888889,180.1336705,104.2017577
50.94283593,7.529324425,18.81440238,5.732739421,1.437267992,tensorflow/tensorflow,1.561247216,1.8203415,4.609502598,4.465478842,1.550111359,170.9756883,68.30117488
13.78285714,6.337142857,9.388571429,3.714285714,1.351481022,tensorflow/tensorflow,0.828571429,1.554285714,0.228571429,2.262857143,0.274285714,170.9756883,68.30117488
39.10486049,9.173267327,21.51755176,4.45229523,1.375807142,tensorflow/tensorflow,2.104410441,1.871737174,1.671017102,4.54410441,1.4909991,170.9756883,68.30117488
41.2039749,8.359832636,23.27824268,6.280334728,1.474285024,tensorflow/tensorflow,2.15376569,2.518828452,4.390167364,4.947698745,2.778242678,162.6318002,46.67017083
20.84131113,8.994276795,19.64932362,3.8433923,1.250861493,tensorflow/tensorflow,1.955254943,1.404266389,0.707075963,4.52653486,1.17169615,162.6318002,46.67017083
18.11519608,9.014093137,19.86764706,3.81372549,1.220644613,tensorflow/tensorflow,1.918504902,1.379901961,0.75122549,4.601102941,1.121323529,156.2265535,27.60528145
27.5971897,8.307962529,23.60772834,5.853629977,1.411582676,tensorflow/tensorflow,2.017564403,2.580796253,4.455503513,5.396955504,2.991803279,156.2265535,27.60528145
9.511152416,8.423791822,19.73977695,4.091078067,1.260472365,tensorflow/tensorflow,1.847583643,1.970260223,1.076208178,4.539033457,1.230483271,150.9183134,21.37248592
10.03791469,6.867298578,14.60189573,4.895734597,1.205679785,tensorflow/tensorflow,0.914691943,0.995260664,4.061611374,3.184834123,1.516587678,150.9183134,21.37248592
1294.743363,5.451327434,8.008849558,3.85840708,1.39641475,microsoft/TypeScript,1.380530973,0.92920354,0.168141593,2.398230088,0.283185841,1408.955823,1408.955823
1245.605442,8.081632653,21.91156463,5.843537415,1.77643463,microsoft/TypeScript,4.816326531,3.775510204,0.414965986,2.931972789,4.013605442,1393.948837,1294.743363
1198.517413,7.194029851,11.20895522,4.303482587,1.668695235,microsoft/TypeScript,1.179104478,0.378109453,1.248756219,2.76119403,0.427860697,1393.948837,1294.743363
1313.131387,7.058394161,19.87591241,4.518248175,1.509478618,microsoft/TypeScript,1.693430657,0.722627737,1.934306569,3.467153285,0.671532847,1393.948837,1294.743363
1217.516908,5.526570048,8.710144928,3.811594203,1.609149841,microsoft/TypeScript,1.54589372,0.739130435,0.429951691,2.652173913,0.202898551,1393.948837,1294.743363
1283.594059,6.188118812,10.92079208,4.544554455,1.689525549,microsoft/TypeScript,2.891089109,0.841584158,0.277227723,2.376237624,0.693069307,1393.948837,1294.743363
1244.446429,7.571428571,19.34821429,6.517857143,1.758151546,microsoft/TypeScript,2.696428571,5.357142857,0.142857143,2.303571429,1.267857143,1393.948837,1294.743363
1213.889571,5.791411043,8.773006135,3.932515337,1.589729643,microsoft/TypeScript,1.674846626,1.128834356,0.233128834,2.251533742,0.282208589,1393.948837,1294.743363
1164.381579,7.763157895,19.65789474,5.894736842,1.787978309,microsoft/TypeScript,4.256578947,1.802631579,0.453947368,3.210526316,4.5,1307.890041,1238.59176
1141.288026,5.394822006,8.1197411,3.705501618,1.69407128,microsoft/TypeScript,1.796116505,0.812297735,0.200647249,2.126213592,0.226537217,1307.890041,1238.59176
1149.341463,8.237804878,23.1402439,6.713414634,1.778661247,microsoft/TypeScript,3.890243902,5.140243902,0.420731707,2.890243902,2.109756098,1307.890041,1238.59176
1244.081081,6.792792793,18.95495495,4.774774775,1.443794619,microsoft/TypeScript,1.459459459,0.612612613,1.567567568,3.234234234,0.900900901,1307.890041,1238.59176
1037.058065,7.967741935,17.69032258,5.367741935,1.879874507,microsoft/TypeScript,2.412903226,2.496774194,0.432258065,2.548387097,0.903225806,1267.958333,1148.902386
1042.497207,8.368715084,20.22067039,6.027932961,1.8888389,microsoft/TypeScript,3.519553073,3.393854749,0.474860335,2.994413408,3.525139665,1267.958333,1148.902386
1064.180556,7.50462963,16.45601852,4.724537037,1.689958995,microsoft/TypeScript,1.388888889,0.627314815,1.421296296,3.206018519,0.50462963,1267.958333,1148.902386
1076.427734,5.73828125,10.1171875,4.177734375,1.876709919,microsoft/TypeScript,2.03125,1.11328125,0.224609375,2.779296875,0.34765625,1267.958333,1148.902386
957.40625,5.58203125,8.89453125,3.61328125,1.627679003,microsoft/TypeScript,2.01953125,1.00390625,0.19921875,2.1328125,0.28125,1188.821328,1058.039082
981.1204819,8.530120482,23.42168675,6.246987952,1.748261238,microsoft/TypeScript,3.626506024,4.126506024,0.391566265,3.313253012,4.963855422,1188.821328,1058.039082
933.0130719,5.424836601,6.908496732,3.385620915,1.510483758,microsoft/TypeScript,1.156862745,0.836601307,0.22875817,1.588235294,0.287581699,1188.821328,1058.039082
933.4653465,7.118811881,9.663366337,4.069306931,1.572274073,microsoft/TypeScript,0.574257426,0.277227723,1.267326733,2.227722772,0.158415842,1188.821328,1058.039082
1029.492891,7.232227488,17.45023697,5.109004739,1.723582321,microsoft/TypeScript,1.995260664,0.91943128,0.161137441,5.672985782,0.454976303,1188.821328,1058.039082
979.8333333,5.859649123,10.07894737,3.833333333,1.55270911,microsoft/TypeScript,2.307017544,1.210526316,0.210526316,2.614035088,0.368421053,1188.821328,1058.039082
910.2933884,8.136363636,21.04132231,5.743801653,1.800381217,microsoft/TypeScript,3.876033058,3.859504132,0.475206612,2.603305785,4.363636364,1147.871328,972.9440559
877.078534,5.513089005,7.591623037,3.298429319,1.522014428,microsoft/TypeScript,1.492146597,0.643979058,0.272251309,1.785340314,0.19895288,1147.871328,972.9440559
928.5639098,7.428571429,16.78195489,5.15037594,1.740409397,microsoft/TypeScript,1.54887218,1.406015038,0.511278195,5.172932331,0.661654135,1147.871328,972.9440559
831.2051282,5.641025641,7.371794872,3.493589744,1.457573497,microsoft/TypeScript,0.878205128,0.58974359,0.506410256,1.91025641,0.08974359,1147.871328,972.9440559
859.2651934,6.016574586,10.6519337,4.143646409,1.731783404,microsoft/TypeScript,1.994475138,1.779005525,0.375690608,2.497237569,0.44198895,1147.871328,972.9440559
934.8647343,8.028985507,21.75362319,6.719806763,1.825547291,microsoft/TypeScript,2.782608696,5.183574879,0.391304348,2.695652174,1.236714976,1147.871328,972.9440559
826.4659091,6.852272727,10.51704545,4.079545455,1.552583635,microsoft/TypeScript,0.556818182,0.073863636,1.471590909,3.073863636,0.215909091,1147.871328,972.9440559
935.2874494,6,10.41295547,3.923076923,1.645280429,microsoft/TypeScript,2.012145749,0.708502024,0.510121457,3.105263158,0.186234818,1147.871328,972.9440559
915.496,8.792,21.064,5.936,1.834637309,microsoft/TypeScript,2.632,0.824,2.088,3.416,0.944,1147.871328,972.9440559
833.1877729,8.423580786,21.16157205,5.864628821,1.844566466,microsoft/TypeScript,3.816593886,4.052401747,0.524017467,2.454148472,3.947598253,1086.98659,893.2056695
832.6603774,5.649056604,8.988679245,3.837735849,1.682711286,microsoft/TypeScript,1.947169811,1.086792453,0.237735849,2.188679245,0.218867925,1086.98659,893.2056695
838.0434783,7.093167702,14.60869565,4.813664596,1.816303012,microsoft/TypeScript,1.422360248,1.080745342,0.428571429,4.950310559,0.149068323,1086.98659,893.2056695
870.28125,7.84375,20.61328125,6.41015625,1.800074745,microsoft/TypeScript,2.125,5.20703125,0.3359375,2.37109375,1.015625,1086.98659,893.2056695
930.4586466,7.127819549,15.43609023,4.330827068,1.741528306,microsoft/TypeScript,1.210526316,0.714285714,1.37593985,2.909774436,0.556390977,1086.98659,893.2056695
754.2453704,5.398148148,6.967592593,3.240740741,1.471538829,microsoft/TypeScript,0.865740741,0.662037037,0.402777778,1.726851852,0.12037037,1086.98659,893.2056695
750.6890756,9.579831933,19.31932773,5.579831933,1.753370398,microsoft/TypeScript,3.226890756,0.773109244,1.630252101,2.697478992,2.731092437,1086.98659,893.2056695
747.1123596,6.213483146,8.528089888,4.033707865,1.540596238,microsoft/TypeScript,0.825842697,1.095505618,0.595505618,1.921348315,0.134831461,1086.98659,893.2056695
772.3537234,5.82712766,9.885638298,3.912234043,1.771390079,microsoft/TypeScript,1.60106383,0.904255319,0.35106383,3.098404255,0.164893617,1038.201837,820.9107258
663.6582278,7.518987342,11.52320675,4.303797468,1.718106301,microsoft/TypeScript,0.928270042,0.523206751,1.29535865,2.755274262,0.540084388,1038.201837,820.9107258
724.0464396,8.557275542,21.10526316,5.613003096,1.830914963,microsoft/TypeScript,3.616099071,2.495356037,0.613003096,2.916408669,4.346749226,1038.201837,820.9107258
776.7353846,7.809230769,19.15692308,5.129230769,1.794938756,microsoft/TypeScript,1.612307692,1.067692308,1.089230769,4.283076923,0.332307692,1038.201837,820.9107258
778.3049645,7.478723404,20.90070922,6.475177305,1.749264286,microsoft/TypeScript,2.131205674,5.276595745,0.471631206,2.563829787,1.092198582,1038.201837,820.9107258
673.3153527,5.360995851,6.817427386,3.647302905,1.566485505,microsoft/TypeScript,0.813278008,0.991701245,0.31120332,1.560165975,0.124481328,1038.201837,820.9107258
719.0348837,6.412790698,12.5755814,4.686046512,1.802506631,microsoft/TypeScript,2.825581395,3.23255814,0.197674419,1.947674419,0.662790698,1038.201837,820.9107258
680.9877049,5.803278689,9.581967213,3.885245902,1.673888301,microsoft/TypeScript,1.778688525,0.901639344,0.401639344,2.532786885,0.18852459,981.6072933,735.9013292
568.0406504,7.853658537,12.08943089,4.585365854,1.719326597,microsoft/TypeScript,0.967479675,0.593495935,1.097560976,2.512195122,0.894308943,981.6072933,735.9013292
574.6608696,5.510144928,6.915942029,3.55942029,1.530980227,microsoft/TypeScript,1.052173913,0.626086957,0.310144928,1.492753623,0.191304348,981.6072933,735.9013292
645.6574074,8.5,19.0462963,5.476851852,1.85149552,microsoft/TypeScript,2.925925926,2.310185185,0.648148148,2.601851852,3.972222222,981.6072933,735.9013292
607.2519084,6.832061069,13.85496183,5.106870229,1.77290236,microsoft/TypeScript,3.015267176,3.618320611,0.183206107,1.832061069,1.175572519,981.6072933,735.9013292
800.6082474,6.711340206,15.98969072,4.81443299,1.703178802,microsoft/TypeScript,1.809278351,0.958762887,0.762886598,5.293814433,0.484536082,981.6072933,735.9013292
833.5992366,7.446564885,21.17557252,7.480916031,1.759776311,microsoft/TypeScript,1.900763359,6.08778626,0.240458015,2.511450382,1.229007634,981.6072933,735.9013292
601.3381643,8.241545894,18.06763285,5.111111111,1.717689428,microsoft/TypeScript,1.188405797,0.792270531,1.198067633,3.048309179,0.444444444,981.6072933,735.9013292
483.7362637,7.791208791,13.30769231,4.214285714,1.834953518,microsoft/TypeScript,0.961538462,0.423076923,1.247252747,3.417582418,0.43956044,937.332046,645.3455706
503.8157895,5.244019139,6.531100478,3.373205742,1.650500383,microsoft/TypeScript,1.272727273,0.677033493,0.229665072,1.421052632,0.066985646,937.332046,645.3455706
671.5238095,5.503401361,10.07482993,5.272108844,1.746428126,microsoft/TypeScript,1.204081633,3.408163265,0.142857143,1.884353741,0.176870748,937.332046,645.3455706
715.5533333,6.45,13.73666667,4.39,1.800156408,microsoft/TypeScript,1.526666667,1.023333333,0.57,4.796666667,0.446666667,937.332046,645.3455706
579.5677656,7.725274725,19.84615385,4.63003663,1.683063891,microsoft/TypeScript,1.164835165,0.597069597,1.56043956,3.80952381,0.424908425,937.332046,645.3455706
574.0458333,7.9375,18.1125,5.7,1.85125494,microsoft/TypeScript,2.85,2.704166667,0.429166667,2.341666667,4.058333333,937.332046,645.3455706
706.5909091,7.318181818,19.96464646,6.53030303,1.772285632,microsoft/TypeScript,1.929292929,5.414141414,0.227272727,2.393939394,0.898989899,937.332046,645.3455706
542.1621622,7.8996139,18.51737452,5.351351351,1.852944233,microsoft/TypeScript,3.054054054,2.722007722,0.486486486,2.806949807,3.945945946,894.2593337,596.0824801
504.0167364,7.046025105,12.91213389,4.372384937,1.826614584,microsoft/TypeScript,0.778242678,0.828451883,0.410041841,4.008368201,0.066945607,894.2593337,596.0824801
592.5090909,7.858181818,19.83272727,4.989090909,1.774147152,microsoft/TypeScript,1.578181818,0.887272727,1.676363636,3.232727273,0.770909091,894.2593337,596.0824801
445.6167401,5.528634361,8.136563877,3.696035242,1.679261381,microsoft/TypeScript,2.0969163,0.929515419,0.171806167,1.612334802,0.114537445,894.2593337,596.0824801
555.4394619,7.394618834,20.25112108,6.811659193,1.753686097,microsoft/TypeScript,2.085201794,5.524663677,0.313901345,2.206278027,1.381165919,894.2593337,596.0824801
668.5166667,6.644444444,14.77777778,4.927777778,1.742244323,microsoft/TypeScript,1.938888889,1.344444444,0.622222222,4.95,0.211111111,894.2593337,596.0824801
396.2137405,5.030534351,6.580152672,3.671755725,1.519239851,microsoft/TypeScript,0.885496183,1.885496183,0.045801527,1.114503817,0.091603053,894.2593337,596.0824801
439.7293233,5.115288221,7.087719298,3.320802005,1.598834738,microsoft/TypeScript,1.458646617,0.726817043,0.195488722,1.776942356,0.100250627,894.2593337,596.0824801
428.8626374,8.137362637,13.16483516,4.67032967,1.86260752,microsoft/TypeScript,0.989010989,0.675824176,1.362637363,2.769230769,0.417582418,894.2593337,596.0824801
544.1175497,6.632450331,14.17218543,4.67218543,1.899328716,microsoft/TypeScript,1.301324503,1.120860927,0.695364238,4.511589404,0.420529801,843.3475036,524.975
336.0314961,5.57480315,9.231496063,4.188976378,1.838728466,microsoft/TypeScript,1.847244094,1.837795276,0.14488189,1.730708661,0.141732283,843.3475036,524.975
446.0306407,8.247910864,19.62674095,5.782729805,1.937769065,microsoft/TypeScript,3.183844011,2.718662953,0.704735376,2.52367688,3.370473538,843.3475036,524.975
349.6351351,8.189189189,15.4954955,4.378378378,1.943928764,microsoft/TypeScript,1.234234234,0.682432432,1.405405405,2.876126126,0.432432432,843.3475036,524.975
279.8606557,5.467213115,7.262295082,4.37704918,1.603195089,microsoft/TypeScript,0.950819672,1.778688525,0.032786885,1.180327869,0.016393443,795.5329831,419.877571
324.973913,6.17826087,9.008695652,3.52173913,1.693718239,microsoft/TypeScript,1.052173913,0.365217391,0.639130435,2.456521739,0.113043478,795.5329831,419.877571
446.1393443,7.295081967,17.31967213,4.409836066,1.780136508,microsoft/TypeScript,1.316939891,0.808743169,0.633879781,4.464480874,0.262295082,795.5329831,419.877571
354.3509615,8.110576923,17.76442308,5.028846154,1.783796565,microsoft/TypeScript,1.668269231,0.884615385,2.326923077,4.745192308,0.576923077,795.5329831,419.877571
392.5430108,8.231182796,18.83870968,5.365591398,1.81301725,microsoft/TypeScript,3.564516129,0.892473118,0.967741935,2.946236559,4.102150538,795.5329831,419.877571
436.5555556,7.762962963,18.47407407,5.651851852,1.79624854,microsoft/TypeScript,3.233333333,3.544444444,0.251851852,2.955555556,2.903703704,795.5329831,419.877571
406.9038462,7.647435897,19,6.365384615,1.755572146,microsoft/TypeScript,1.794871795,4.33974359,0.301282051,2.455128205,0.820512821,795.5329831,419.877571
234.581749,5.608365019,7.003802281,3.699619772,1.532673205,microsoft/TypeScript,1.543726236,0.893536122,0.02661597,1.403041825,0.015209125,795.5329831,419.877571
223.5867159,7.435424354,12.03321033,3.837638376,1.805347308,microsoft/TypeScript,0.904059041,0.3099631,1.077490775,3.26199262,0.132841328,795.5329831,419.877571
337.7966102,8.46440678,21.24067797,5.281355932,1.873824705,microsoft/TypeScript,3.654237288,2.118644068,0.715254237,3.477966102,4.101694915,749.6026194,388.3950796
158.6666667,6.911504425,10.84365782,3.896755162,1.712328732,microsoft/TypeScript,1.182890855,0.233038348,1.017699115,2.569321534,0.607669617,749.6026194,388.3950796
197.8059701,6.671641791,10.59141791,3.861940299,1.785505982,microsoft/TypeScript,1.074626866,0.276119403,0.975746269,2.830223881,0.264925373,749.6026194,388.3950796
158.6853583,5.987538941,8,3.996884735,1.627324738,microsoft/TypeScript,1.697819315,1.386292835,0.052959502,1.236760125,0.386292835,749.6026194,388.3950796
358.2186949,6.917107584,16.51146384,4.345679012,1.828909465,microsoft/TypeScript,1.368606702,0.816578483,1.021164021,4.908289242,0.409171076,749.6026194,388.3950796
518.6171171,7.144144144,18.22072072,6.594594595,1.765821336,microsoft/TypeScript,2.004504505,4.936936937,0.202702703,2.40990991,1.117117117,749.6026194,388.3950796
122.7407407,7.032407407,12.04166667,3.766203704,1.817997451,microsoft/TypeScript,1.074074074,0.335648148,1.291666667,3.030092593,0.62962963,701.4477426,275.720614
301.3125,6.888888889,17.90625,4.635416667,1.720229016,microsoft/TypeScript,1.361111111,0.868055556,1.524305556,3.118055556,0.875,701.4477426,275.720614
278.8939096,6.086444008,12.81925344,3.697445972,1.757362788,microsoft/TypeScript,1.220039293,0.693516699,0.542239686,4.555992141,0.42043222,701.4477426,275.720614
130.5566038,5.235849057,6.759433962,3.372641509,1.562611991,microsoft/TypeScript,1.537735849,1.25,0.070754717,1.235849057,0.047169811,701.4477426,275.720614
220.0636042,7.265017668,16.58303887,4.402826855,1.809181705,microsoft/TypeScript,2.872791519,2.204946996,0.526501767,2.173144876,4.339222615,701.4477426,275.720614
254.7142857,5.165413534,8.270676692,4.210526316,1.677068279,microsoft/TypeScript,1.398496241,2.060150376,0.15037594,1.706766917,0.165413534,701.4477426,275.720614
401.8022388,7.559701493,20.47014925,6.652985075,1.800156674,microsoft/TypeScript,1.891791045,4.735074627,0.46641791,2.973880597,1.223880597,701.4477426,275.720614
247.4452555,6.445255474,13.30656934,3.861313869,1.676818084,microsoft/TypeScript,0.96350365,0.781021898,0.474452555,3.510948905,0.481751825,661.6585783,241.5411765
292.1181102,5.167979003,11.67454068,3.67191601,1.582209,microsoft/TypeScript,1.028871391,0.871391076,0.56167979,5.17847769,0.251968504,661.6585783,241.5411765
254.0333333,4.561111111,6.611111111,3.516666667,1.580987745,microsoft/TypeScript,0.95,2.088888889,0.088888889,1.255555556,0.144444444,661.6585783,241.5411765
213.5163043,5.130434783,7.135869565,3.309782609,1.58691631,microsoft/TypeScript,1.565217391,1.195652174,0.14673913,1.456521739,0.402173913,661.6585783,241.5411765
350.4415094,6.720754717,20.23018868,4.905660377,1.574843303,microsoft/TypeScript,1.660377358,1.177358491,1.803773585,3.475471698,0.898113208,661.6585783,241.5411765
95.20952381,5.933333333,8.895238095,2.838095238,1.578362396,microsoft/TypeScript,0.838095238,0.466666667,1.076190476,2.352380952,0.20952381,661.6585783,241.5411765
96.26923077,6.705128205,10.60683761,3.371794872,1.671410615,microsoft/TypeScript,0.952991453,0.517094017,1.200854701,2.688034188,0.418803419,661.6585783,241.5411765
281.3387622,7.540716612,18.98697068,4.609120521,1.768624742,microsoft/TypeScript,3.026058632,2.315960912,0.667752443,2.931596091,4.641693811,661.6585783,241.5411765
504.8224638,6.945652174,19.90217391,7.188405797,1.712472726,microsoft/TypeScript,1.59057971,5.550724638,0.362318841,2.666666667,1.275362319,661.6585783,241.5411765
213.8956522,4.947826087,7.286956522,3.330434783,1.572326329,microsoft/TypeScript,1.634782609,1.426086957,0.330434783,1.643478261,0.034782609,632.0814464,246.4986057
317.9799331,6.963210702,17.24080268,4.929765886,1.718642036,microsoft/TypeScript,2.678929766,2.595317726,0.56187291,3.043478261,3.866220736,632.0814464,246.4986057
246.2579618,4.391719745,8.656050955,3.496815287,1.569002615,microsoft/TypeScript,1.057324841,0.952229299,0.207006369,3.74522293,0.350318471,632.0814464,246.4986057
505.155303,6.185606061,17.84090909,7.181818182,1.644400778,microsoft/TypeScript,1.125,6,0.393939394,2.75,1.045454545,632.0814464,246.4986057
279.0622222,6.884444444,17.20888889,4.902222222,1.674340765,microsoft/TypeScript,1.902222222,1.066666667,2.04,3.168888889,1.262222222,632.0814464,246.4986057
257.3064516,5.427419355,10.10887097,3.483870968,1.645184572,microsoft/TypeScript,0.584677419,0.435483871,0.939516129,3.806451613,0.241935484,632.0814464,246.4986057
339.1673152,6.451361868,18.80933852,6.093385214,1.628057634,microsoft/TypeScript,1.342412451,5.610894942,0.322957198,2.354085603,1.494163424,615.3873149,311.9187713
613.0964912,6,15.54385965,7.903508772,1.624273508,microsoft/TypeScript,1,5.324561404,0.280701754,2.184210526,0.631578947,615.3873149,311.9187713
89.76190476,4.111111111,5.388888889,3.285714286,1.256968751,microsoft/TypeScript,0.444444444,1.722222222,0.103174603,1.095238095,0.095238095,615.3873149,311.9187713
269.302682,4.980842912,9.731800766,3.536398467,1.64809086,microsoft/TypeScript,0.846743295,0.915708812,0.383141762,3.770114943,0.513409962,615.3873149,311.9187713
261.3105263,7.310526316,18.71052632,4.963157895,1.770426973,microsoft/TypeScript,2.831578947,2.747368421,0.752631579,2.757894737,4.568421053,615.3873149,311.9187713
210.7903226,4.782258065,6.879032258,3.346774194,1.48498333,microsoft/TypeScript,1.564516129,1.64516129,0.14516129,1.258064516,0.258064516,615.3873149,311.9187713
281.6431718,6.171806167,16.51982379,6.13215859,1.617130533,microsoft/TypeScript,1.140969163,5.325991189,0.414096916,2.013215859,0.872246696,603.550672,293.3246269
232.3607595,7.335443038,19.51898734,4.727848101,1.54956452,microsoft/TypeScript,1.639240506,1,1.310126582,2.898734177,0.658227848,603.550672,293.3246269
148.2695035,5.411347518,10.54609929,3.865248227,1.569137632,microsoft/TypeScript,2.29787234,2.822695035,0.24822695,1.85106383,1.063829787,603.550672,293.3246269
215.864,4.344,7.28,3.768,1.513450624,microsoft/TypeScript,0.672,2.184,0.168,2.056,0.064,603.550672,293.3246269
211.3854749,4.715083799,8.776536313,3.279329609,1.535795211,microsoft/TypeScript,0.575418994,0.653631285,0.497206704,3.843575419,0.312849162,603.550672,293.3246269
175.8734177,7.151898734,18.30379747,4.797468354,1.740610061,microsoft/TypeScript,3.474683544,2.537974684,0.626582278,2.316455696,4.784810127,603.550672,293.3246269
163.0514706,4.654411765,7.669117647,4.051470588,1.55295165,microsoft/TypeScript,0.977941176,2.897058824,0.073529412,1.397058824,0.220588235,590.8783327,216.7621457
601.4752475,6.267326733,17.43564356,4.178217822,1.233854418,microsoft/TypeScript,0.881188119,0.603960396,0.227722772,1.207920792,0.316831683,590.8783327,216.7621457
214.1421053,4.784210526,8.621052632,3.305263158,1.68494343,microsoft/TypeScript,0.9,1,0.221052632,3.052631579,0.273684211,590.8783327,216.7621457
327.5894737,6.873684211,20.06315789,4.263157895,1.515208336,microsoft/TypeScript,1.215789474,1.121052632,0.978947368,3.110526316,0.463157895,590.8783327,216.7621457
218.2955975,6.817610063,15.30188679,4.616352201,1.739765021,microsoft/TypeScript,2.742138365,3.591194969,0.314465409,1.716981132,2.691823899,590.8783327,216.7621457
381.847561,6.737804878,19.3902439,6.87804878,1.627664079,microsoft/TypeScript,1.603658537,5.530487805,0.292682927,2.341463415,0.853658537,590.8783327,216.7621457
196.3832335,8.143712575,19.8742515,4.54491018,1.789122357,microsoft/TypeScript,3.688622754,1.77245509,0.796407186,3.041916168,4.371257485,590.8783327,216.7621457
312.1480144,7.02166065,19.27436823,4.303249097,1.584073899,microsoft/TypeScript,1.335740072,0.606498195,1.061371841,2.888086643,0.635379061,580.0629498,349.8902954
220.4960784,5.594117647,12.45490196,4.958823529,1.735429455,microsoft/TypeScript,1.2,3.992156863,0.174509804,1.709803922,0.533333333,580.0629498,349.8902954
177.9419795,7.187713311,16.53924915,4.563139932,1.882898097,microsoft/TypeScript,2.385665529,1.989761092,0.66894198,2.488054608,3.860068259,580.0629498,349.8902954
140.5956873,6.172506739,10.64150943,3.576819407,1.948708135,microsoft/TypeScript,1.008086253,0.74393531,0.738544474,3.09703504,0.296495957,580.0629498,349.8902954
171.7198276,7.340517241,17.48706897,4.560344828,1.709259633,microsoft/TypeScript,2.297413793,2.594827586,0.530172414,2.637931034,4.310344828,563.6034725,208.9703653
189.5,4.580645161,7.088709677,3.39516129,1.336752992,microsoft/TypeScript,0.419354839,1.25,0.024193548,0.919354839,0.016129032,563.6034725,208.9703653
371.6283784,7.554054054,22.89189189,4.77027027,1.437713712,microsoft/TypeScript,1.391891892,1,1.432432432,2.864864865,0.905405405,563.6034725,208.9703653
129.1796875,4.6796875,6.3203125,3.0625,1.440098782,microsoft/TypeScript,1.3359375,1.296875,0.0625,1.296875,0.15625,563.6034725,208.9703653
84.2300885,7.415929204,11.91150442,3.486725664,1.676434635,microsoft/TypeScript,1.044247788,0.566371681,1.265486726,2.309734513,0.495575221,563.6034725,208.9703653
309.315534,6.655339806,17.90291262,6.208737864,1.685535724,microsoft/TypeScript,1.441747573,5.509708738,0.213592233,1.975728155,1.32038835,563.6034725,208.9703653
146.0536278,5.220820189,9.914826498,3.457413249,1.671495125,microsoft/TypeScript,0.722397476,0.873817035,0.429022082,3.694006309,0.14511041,563.6034725,208.9703653
177.6852459,5.93442623,12.24918033,4.367213115,1.854744519,microsoft/TypeScript,1.367213115,2.740983607,0.308196721,1.413114754,1.426229508,550.0598258,177.9129213
179.9671053,6.357894737,13.42763158,4.003947368,1.835886488,microsoft/TypeScript,1.260526316,0.964473684,0.821052632,2.865789474,0.95,550.0598258,177.9129213
206.7821782,6.435643564,14.73267327,4.405940594,1.62787817,microsoft/TypeScript,2.03960396,0.732673267,0.603960396,1.465346535,3.940594059,535.6782077,178.9510949
109.7451613,5.387096774,9.470967742,3.832258065,1.646937614,microsoft/TypeScript,0.635483871,0.7,0.383870968,3.409677419,0.109677419,535.6782077,178.9510949
285.6589862,7.769585253,20.2764977,5.124423963,1.459163584,microsoft/TypeScript,1.221198157,1.239631336,1.225806452,2.69124424,1.207373272,535.6782077,178.9510949
164.8421053,5.887218045,11.5112782,4.263157895,1.528738039,microsoft/TypeScript,1.77443609,1.736842105,0.285714286,3.270676692,1.007518797,535.6782077,178.9510949
81.77391304,5.260869565,8.130434783,3.07826087,1.429298896,microsoft/TypeScript,1.72173913,1.913043478,0.052173913,1.12173913,0.991304348,535.6782077,178.9510949
166.5108696,8.016304348,21.68478261,6.22826087,1.722317467,microsoft/TypeScript,2.440217391,5.130434783,0.510869565,2.380434783,3.054347826,535.6782077,178.9510949
173.2515337,6.883435583,18.74233129,5.680981595,1.609430508,microsoft/TypeScript,1.36809816,5.104294479,0.331288344,2.042944785,1.595092025,524.9960453,168.7358491
227.0125,7.69375,18.0875,5.25,1.560042683,microsoft/TypeScript,1,0.85,1.1,2.2,0.575,524.9960453,168.7358491
72.03381643,4.826086957,8.594202899,3.367149758,1.512064896,microsoft/TypeScript,0.565217391,0.777777778,0.376811594,3.541062802,0.183574879,524.9960453,168.7358491
84.20547945,5.609589041,10.61643836,3.397260274,1.543260537,microsoft/TypeScript,2.246575342,2.54109589,0.178082192,1.623287671,1.438356164,524.9960453,168.7358491
